alert_key,date,sar_flag,cust_id,risk_rank,occupation_code,total_asset,AGE,trans_no1,trans_no2,trans_no3,trans_no4,trans_no5,trade_amount_usd
182357,20,0,852a20ec5560935d3f2e3381c1a077a6bc0a4012b13b255ba0ff2a660d150860,3.0,19.0,295743.0,3.0,1.0,0.0,0.0,0.0,0.0,12033.0
182544,20,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,66115.0
182353,20,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,1.0,0.0,0.0,0.0,0.0,55694.0
182286,20,0,79c0f12d366bd5586cceed25f94f366d57cfbe2d59e4c3d6c7a04e3d07be8c97,1.0,4.0,35829293.0,7.0,2.0,0.0,0.0,0.0,0.0,48811.0
182992,21,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,72097.0
182995,21,0,3ed1315c2d035d191ecd6a514869f8a56c85847428f5d9c344e64b29e14edbdb,3.0,19.0,246675.0,4.0,1.0,0.0,0.0,0.0,0.0,12541.0
182834,21,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,58705.0,3.0,2.0,0.0,0.0,0.0,0.0,53408.0
182696,21,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,541.0,4.0,1.0,0.0,0.0,0.0,0.0,74907.0
182705,21,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,224097.0,3.0,2.0,0.0,0.0,0.0,0.0,102408.0
182840,21,0,b5682d7daf663b469294340258701dd3febf795648bab8b43608698a751877da,3.0,5.0,167773.0,2.0,1.0,0.0,0.0,0.0,0.0,13230.0
182709,21,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,1.0,0.0,0.0,0.0,0.0,67562.0
182832,21,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,1.0,1.0,0.0,0.0,0.0,59719.0
182693,21,0,fa81ef21a193bae90d014d04235a71e7dda88c5bfa6597b5158bbc746e7ae3f4,1.0,12.0,1093612.0,5.0,1.0,0.0,0.0,0.0,0.0,9411.0
182698,21,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,944697.0,5.0,0.0,0.0,0.0,1.0,0.0,62551.0
182718,21,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,1.0,0.0,0.0,0.0,0.0,55734.0
182716,21,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,348147.0,2.0,0.0,0.0,0.0,0.0,2.0,14466.0
182783,21,0,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,17.0,24379.0,3.0,1.0,0.0,0.0,0.0,0.0,15080.0
183253,22,0,faa44b595acf60f21e4859d13a993b1a958c59a2d532599d502ca7ad19c007e0,2.0,13.0,33574.0,2.0,1.0,0.0,0.0,0.0,0.0,3053.0
183261,22,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,348147.0,2.0,1.0,0.0,0.0,0.0,0.0,30349.0
183571,22,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,58705.0,3.0,1.0,0.0,0.0,0.0,0.0,56855.0
183247,22,0,3513b38b20fd02573807e4a414ed7341e3bd0844fc525d5294adae63e5c61af2,1.0,19.0,15116.0,3.0,1.0,0.0,0.0,0.0,0.0,16160.0
183370,22,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,122278.0,3.0,2.0,0.0,0.0,0.0,0.0,33722.0
183233,22,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,541.0,4.0,1.0,0.0,0.0,0.0,0.0,24180.0
183243,22,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,224097.0,3.0,1.0,0.0,0.0,0.0,0.0,51539.0
183249,22,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,1.0,0.0,0.0,0.0,0.0,64037.0
183566,22,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,0.0,1.0,0.0,0.0,0.0,38925.0
183577,22,0,b5682d7daf663b469294340258701dd3febf795648bab8b43608698a751877da,3.0,5.0,167773.0,2.0,1.0,0.0,0.0,0.0,0.0,8230.0
183374,22,0,d2085430c1ecf2de1dee543d55341dbbf3d394321220630d7c2e6d08a199791c,3.0,19.0,1120943.0,4.0,1.0,0.0,0.0,0.0,0.0,11509.0
183387,22,0,c93dbda1ee94ea83accb88a5d5703419f02d1f34396d3a2e0335607760173912,1.0,17.0,494037.0,3.0,1.0,0.0,0.0,0.0,0.0,9597.0
183246,22,0,04b4dab6fac263b0c917eea00669abeb0fda70796c18c0f51a7c7321e990927c,2.0,12.0,422103.0,3.0,1.0,0.0,0.0,0.0,0.0,12543.0
183509,22,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,17644.0
183262,22,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,1.0,0.0,0.0,0.0,0.0,55734.0
183265,22,0,acfafec7fa10cedb5e4ad622949be551695f67aed79d90765af5a2a96d933375,1.0,12.0,20860.0,3.0,1.0,0.0,0.0,0.0,0.0,5118.0
184319,25,0,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3.0,1.0,1279030.0,2.0,1.0,0.0,0.0,0.0,0.0,252108.0
183798,25,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,224097.0,3.0,1.0,0.0,0.0,0.0,0.0,64076.0
183821,25,0,acfafec7fa10cedb5e4ad622949be551695f67aed79d90765af5a2a96d933375,1.0,12.0,20860.0,3.0,1.0,0.0,0.0,0.0,0.0,8511.0
183971,25,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,58705.0,3.0,1.0,0.0,0.0,0.0,0.0,62025.0
183785,25,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,541.0,4.0,1.0,0.0,0.0,0.0,0.0,84373.0
183816,25,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,1.0,0.0,0.0,0.0,0.0,56012.0
183960,25,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,0.0,1.0,0.0,0.0,0.0,40571.0
183941,25,0,8f8b9943ff5292464421f3c8c4c1dba7d1774482fa34f1ae732451d07d164d8a,3.0,7.0,1348388.0,4.0,0.0,0.0,0.0,0.0,1.0,67462.0
183801,25,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,1.0,0.0,0.0,0.0,0.0,42924.0
183803,25,0,faa44b595acf60f21e4859d13a993b1a958c59a2d532599d502ca7ad19c007e0,2.0,13.0,33574.0,2.0,1.0,0.0,0.0,0.0,0.0,1086.0
183786,25,0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3.0,19.0,944697.0,5.0,1.0,0.0,0.0,0.0,0.0,20.0
183980,25,0,b5682d7daf663b469294340258701dd3febf795648bab8b43608698a751877da,3.0,5.0,167773.0,2.0,1.0,0.0,0.0,0.0,0.0,29689.0
183843,25,0,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,17.0,24379.0,3.0,1.0,0.0,0.0,0.0,0.0,14495.0
184137,25,0,5af5081850be4cfd36d8b7f86922263acdd6964197d2cdecdebfdb3ee9badc3c,3.0,19.0,3892.0,3.0,1.0,0.0,0.0,0.0,0.0,1160.0
183784,25,0,6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,1.0,17.0,935775.0,3.0,1.0,0.0,0.0,0.0,0.0,72180.0
184133,25,0,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,17.0,1186549.0,3.0,1.0,0.0,0.0,0.0,0.0,12623.0
184607,26,0,acfafec7fa10cedb5e4ad622949be551695f67aed79d90765af5a2a96d933375,1.0,12.0,20860.0,3.0,1.0,0.0,0.0,0.0,0.0,8148.0
184871,26,0,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3.0,1.0,1279030.0,2.0,1.0,0.0,0.0,0.0,0.0,252108.0
184455,26,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,0.0,1.0,0.0,0.0,0.0,25327.0
184586,26,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,224097.0,3.0,1.0,0.0,0.0,0.0,0.0,73931.0
184600,26,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,1.0,0.0,0.0,0.0,0.0,56193.0
184590,26,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,1.0,0.0,0.0,0.0,0.0,71311.0
184598,26,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,348147.0,2.0,0.0,0.0,0.0,0.0,1.0,11988.0
184828,26,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,86801.0
184577,26,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,541.0,4.0,1.0,0.0,0.0,0.0,0.0,91061.0
184465,26,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,58705.0,3.0,1.0,0.0,0.0,0.0,0.0,60121.0
184463,26,0,5064baf3657deb3fcbad37374eaf3f8791be657af0fb5302e61665c4f3f64930,1.0,3.0,397150.0,3.0,1.0,0.0,0.0,0.0,0.0,36540.0
184729,26,1,12c9e6d35500d2a96fc2b22a9da8e3deb6048de515a16e9187a67cdcf485350f,1.0,17.0,9909.0,2.0,1.0,0.0,0.0,0.0,0.0,50008.0
184569,26,1,73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,1.0,12.0,119040.0,4.0,1.0,0.0,0.0,0.0,0.0,93645.0
184832,26,0,3ed1315c2d035d191ecd6a514869f8a56c85847428f5d9c344e64b29e14edbdb,3.0,19.0,246675.0,4.0,1.0,0.0,0.0,0.0,0.0,12554.0
184422,26,0,79c0f12d366bd5586cceed25f94f366d57cfbe2d59e4c3d6c7a04e3d07be8c97,1.0,4.0,35829293.0,7.0,1.0,0.0,0.0,0.0,0.0,40805.0
184727,26,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,423885.0,3.0,1.0,0.0,0.0,0.0,0.0,52145.0
185101,27,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,541.0,4.0,1.0,0.0,0.0,0.0,0.0,68939.0
185217,27,1,39b92500f5e9e40e3e3351579358311cb83a27ccdad8727ea3978d867e322359,1.0,15.0,238483.0,2.0,1.0,0.0,0.0,0.0,0.0,18074.0
185007,27,0,5064baf3657deb3fcbad37374eaf3f8791be657af0fb5302e61665c4f3f64930,1.0,3.0,397150.0,3.0,1.0,0.0,0.0,0.0,0.0,36540.0
185430,27,1,68a846cbd9b6580d336a25d1f562f26942ecdc795b5ab68ee95b5516a29acca5,1.0,19.0,860.0,2.0,1.0,0.0,0.0,0.0,0.0,72620.0
185450,27,0,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3.0,1.0,1279030.0,2.0,1.0,0.0,0.0,0.0,0.0,225291.0
185010,27,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,58705.0,3.0,1.0,0.0,0.0,0.0,0.0,20040.0
185112,27,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,224097.0,3.0,1.0,0.0,0.0,0.0,0.0,54651.0
185190,27,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,122278.0,3.0,1.0,0.0,0.0,0.0,0.0,40026.0
185130,27,0,852a20ec5560935d3f2e3381c1a077a6bc0a4012b13b255ba0ff2a660d150860,3.0,19.0,295743.0,3.0,1.0,0.0,0.0,0.0,0.0,11952.0
185126,27,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,1.0,0.0,0.0,0.0,0.0,56213.0
185433,27,0,6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,1.0,13.0,137338.0,2.0,1.0,0.0,0.0,0.0,0.0,83749.0
185002,27,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,0.0,1.0,0.0,0.0,0.0,14478.0
185115,27,0,04b4dab6fac263b0c917eea00669abeb0fda70796c18c0f51a7c7321e990927c,2.0,12.0,422103.0,3.0,1.0,0.0,0.0,0.0,0.0,12572.0
185209,27,0,c93dbda1ee94ea83accb88a5d5703419f02d1f34396d3a2e0335607760173912,1.0,17.0,494037.0,3.0,1.0,0.0,0.0,0.0,0.0,9619.0
185118,27,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,1.0,0.0,0.0,0.0,0.0,91257.0
185401,27,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,90228.0
185093,27,0,fa81ef21a193bae90d014d04235a71e7dda88c5bfa6597b5158bbc746e7ae3f4,1.0,12.0,1093612.0,5.0,1.0,0.0,0.0,0.0,0.0,9423.0
186011,28,0,acfafec7fa10cedb5e4ad622949be551695f67aed79d90765af5a2a96d933375,1.0,12.0,20860.0,3.0,2.0,0.0,0.0,0.0,0.0,9295.0
186201,28,0,6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,1.0,13.0,137338.0,2.0,2.0,0.0,0.0,0.0,0.0,154359.0
186007,28,0,852a20ec5560935d3f2e3381c1a077a6bc0a4012b13b255ba0ff2a660d150860,3.0,19.0,295743.0,3.0,1.0,0.0,0.0,0.0,0.0,11946.0
185803,28,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,154807.0,3.0,0.0,1.0,0.0,0.0,0.0,25332.0
186000,28,0,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,348147.0,2.0,1.0,0.0,0.0,0.0,1.0,46576.0
185754,28,0,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,17.0,24379.0,3.0,1.0,0.0,0.0,0.0,0.0,14860.0
185810,28,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,58705.0,3.0,1.0,0.0,0.0,0.0,0.0,70141.0
185963,28,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,541.0,4.0,1.0,0.0,0.0,0.0,0.0,55563.0
185809,28,0,5064baf3657deb3fcbad37374eaf3f8791be657af0fb5302e61665c4f3f64930,1.0,3.0,397150.0,3.0,1.0,0.0,0.0,0.0,0.0,32921.0
185976,28,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,224097.0,3.0,1.0,0.0,0.0,0.0,0.0,110863.0
185806,28,1,85ea69f02753c13e02af864fe6587fef7ba9e86d22d9022a3281f14f7507e9f5,1.0,19.0,1175.0,2.0,1.0,0.0,0.0,0.0,0.0,34709.0
186216,28,0,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3.0,1.0,1279030.0,2.0,1.0,0.0,0.0,0.0,0.0,252108.0
185819,28,0,b5682d7daf663b469294340258701dd3febf795648bab8b43608698a751877da,3.0,5.0,167773.0,2.0,1.0,0.0,0.0,0.0,0.0,7696.0
185649,28,0,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3.0,12.0,423885.0,3.0,0.0,0.0,0.0,0.0,1.0,18878.0
185982,28,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,10876.0,2.0,1.0,0.0,0.0,0.0,0.0,53645.0
185965,28,0,a8f1daa4e5a6f14462e1a101bd8b598dec611f8e517058a4cea140b6e7da7a0e,2.0,19.0,614022.0,5.0,1.0,0.0,0.0,0.0,0.0,3191.0
186188,28,0,c21a7afae1f2f79fcf2baa003ce8d43b90d200bfcda4e07165e4029e38840854,2.0,12.0,16017.0,3.0,1.0,0.0,0.0,0.0,0.0,6420.0
185646,28,0,ed724a34e55cce0f605dd6aed4feb7bc0372000d75bf58f1adb6a5cb5895769e,1.0,3.0,358896.0,3.0,1.0,0.0,0.0,0.0,0.0,18399.0
186003,28,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52869.0,3.0,1.0,0.0,0.0,0.0,0.0,56113.0
185625,28,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,122278.0,3.0,1.0,0.0,0.0,0.0,0.0,30019.0
186168,28,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,88423.0
185948,28,0,c6c7b5a7b41c02ee0c7217f85c5258aca9f2158f9f9d54a010877a3450140c11,3.0,15.0,345862.0,5.0,0.0,0.0,0.0,0.0,1.0,39576.0
186804,32,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,210524.0,4.0,1.0,0.0,0.0,0.0,0.0,82315.0
186817,32,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,524342.0,3.0,2.0,0.0,0.0,0.0,0.0,110492.0
187066,32,1,bb462dad8f29363d3e47361b6e8b90b069914b477904a27701fb30e80581bfb4,1.0,19.0,10435.0,2.0,1.0,0.0,0.0,0.0,0.0,57200.0
186640,32,0,5064baf3657deb3fcbad37374eaf3f8791be657af0fb5302e61665c4f3f64930,1.0,3.0,852118.0,3.0,1.0,0.0,0.0,0.0,0.0,36071.0
186642,32,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,126322.0,3.0,1.0,0.0,0.0,0.0,0.0,60121.0
187042,32,0,6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,1.0,13.0,336629.0,2.0,1.0,0.0,0.0,0.0,0.0,153344.0
186859,32,0,acfafec7fa10cedb5e4ad622949be551695f67aed79d90765af5a2a96d933375,1.0,12.0,94078.0,3.0,1.0,0.0,0.0,0.0,0.0,4123.0
186404,32,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,368297.0,3.0,1.0,0.0,0.0,0.0,0.0,51033.0
186983,32,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,107536.0,6.0,1.0,0.0,0.0,0.0,0.0,21295.0
186651,32,0,b5682d7daf663b469294340258701dd3febf795648bab8b43608698a751877da,3.0,5.0,205167.0,2.0,1.0,0.0,0.0,0.0,0.0,14880.0
187065,32,0,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3.0,1.0,1527007.0,2.0,1.0,0.0,0.0,0.0,0.0,240506.0
186828,32,0,faa44b595acf60f21e4859d13a993b1a958c59a2d532599d502ca7ad19c007e0,2.0,13.0,45193.0,2.0,1.0,0.0,0.0,0.0,0.0,3876.0
186803,32,0,6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,1.0,17.0,1516868.0,3.0,1.0,0.0,0.0,0.0,0.0,74820.0
186824,32,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,25208.0,2.0,1.0,0.0,0.0,0.0,0.0,91192.0
186847,32,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52272.0,3.0,1.0,0.0,0.0,0.0,0.0,56012.0
186633,32,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,63791.0,3.0,1.0,0.0,0.0,0.0,0.0,60581.0
187517,33,0,5064baf3657deb3fcbad37374eaf3f8791be657af0fb5302e61665c4f3f64930,1.0,3.0,852118.0,3.0,1.0,0.0,0.0,0.0,0.0,36291.0
187519,33,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,126322.0,3.0,1.0,0.0,0.0,0.0,0.0,70141.0
187366,33,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,210524.0,4.0,1.0,0.0,0.0,0.0,0.0,83344.0
187376,33,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,524342.0,3.0,1.0,0.0,0.0,0.0,0.0,92215.0
187620,33,1,ca4d384e766e6df96810b0eeb941fa1e141eb95728fb00a18a77ff3d15d22c18,1.0,2.0,44268.0,3.0,1.0,0.0,0.0,0.0,0.0,42766.0
187653,33,0,e7bcfe4ed604a24b9ef86224fdcd01f05ea0a83767f8bfaf3d2c4f0641ac8d31,3.0,1.0,1527007.0,2.0,1.0,0.0,0.0,0.0,0.0,223273.0
187513,33,0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,1.0,4.0,63791.0,3.0,1.0,1.0,0.0,0.0,0.0,40819.0
187383,33,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,25208.0,2.0,1.0,0.0,0.0,0.0,0.0,92725.0
187379,33,0,04b4dab6fac263b0c917eea00669abeb0fda70796c18c0f51a7c7321e990927c,2.0,12.0,391819.0,3.0,1.0,0.0,0.0,0.0,0.0,12556.0
187457,33,0,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3.0,17.0,4849.0,3.0,1.0,0.0,0.0,0.0,0.0,14981.0
187364,33,0,6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,1.0,17.0,1516868.0,3.0,1.0,0.0,0.0,0.0,0.0,74896.0
187391,33,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52272.0,3.0,1.0,0.0,0.0,0.0,0.0,56133.0
187219,33,0,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,17.0,368297.0,3.0,1.0,0.0,0.0,0.0,0.0,50032.0
187601,33,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,107536.0,6.0,1.0,0.0,0.0,0.0,0.0,108095.0
187635,33,0,6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,1.0,13.0,336629.0,2.0,2.0,0.0,0.0,0.0,0.0,394916.0
187360,33,0,fa81ef21a193bae90d014d04235a71e7dda88c5bfa6597b5158bbc746e7ae3f4,1.0,12.0,716748.0,5.0,0.0,0.0,0.0,0.0,1.0,3137.0
187243,33,0,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,17.0,1093880.0,3.0,1.0,0.0,0.0,0.0,0.0,12326.0
187784,34,0,6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,1.0,17.0,1516868.0,3.0,1.0,0.0,0.0,0.0,0.0,116580.0
187785,34,0,f91111b92b3274e91984b1ba57729d600ce082391ed3564bfdd7f9a4a74ca12b,1.0,19.0,210524.0,4.0,1.0,0.0,0.0,0.0,0.0,84373.0
187813,34,0,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,18.0,52272.0,3.0,1.0,0.0,0.0,0.0,0.0,56072.0
187910,34,0,5e7c4519b8e9eb7e275fcc5b273c2e18c6152eb0d6882060af4bf54d5bc86089,1.0,12.0,107536.0,6.0,1.0,0.0,0.0,0.0,0.0,73882.0
188148,34,0,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3.0,17.0,1093880.0,3.0,1.0,0.0,0.0,0.0,0.0,7049.0
187798,34,0,04b4dab6fac263b0c917eea00669abeb0fda70796c18c0f51a7c7321e990927c,2.0,12.0,391819.0,3.0,1.0,0.0,0.0,0.0,0.0,12562.0
187797,34,0,ec6a2d6c5e0a6cd0ca6e467035305ecc76592c4f1885a291fcf8c21e9d0d654f,1.0,17.0,524342.0,3.0,1.0,0.0,0.0,0.0,0.0,92182.0
187800,34,0,6913d22c4930e06ee54fb6336d3f78def2ccc5a9c58be629571bb6f89c9d04d2,1.0,19.0,25208.0,2.0,1.0,0.0,0.0,0.0,0.0,92980.0
187952,34,0,c21a7afae1f2f79fcf2baa003ce8d43b90d200bfcda4e07165e4029e38840854,2.0,12.0,11736.0,3.0,1.0,0.0,0.0,0.0,0.0,1046.0
188257,34,0,6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,1.0,13.0,336629.0,2.0,1.0,0.0,0.0,0.0,0.0,245763.0
187821,34,0,acfafec7fa10cedb5e4ad622949be551695f67aed79d90765af5a2a96d933375,1.0,12.0,94078.0,3.0,1.0,0.0,0.0,0.0,0.0,6649.0
188001,34,0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb,1.0,17.0,126322.0,3.0,1.0,0.0,0.0,0.0,0.0,70129.0
188114,34,1,925a62e282c38183472fefa9a8c2be8cd25859c4f9ce81b5c0e7122b528e7ec6,1.0,17.0,1033.0,3.0,1.0,0.0,0.0,0.0,0.0,117369.0
