alert_key,date,cust_id,risk_rank,occupation_code,total_asset,AGE,debit,credit,tx_type1,tx_type2,tx_type3,n_cross_bank,cross_bank,n_ATM,ATM,amt
357447,370,a69bb354a8b26de3a0cf879976f130f4fa511f5cee38e13519c048850d46c06e,1.0,19.0,33348.0,6.0,4.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,3.0,1343138.0
357712,370,158f652568e23e7e4a8e1c7cbf8c8987d53f23049a1e076f0dc30a993e979382,3.0,13.0,1666968.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7086.0
357852,370,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,3.0,15.0,247836.0,5.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,253766.0
357521,370,d35491b58499e382542b6be80138b583b46fea5a5710fe07eb6c6a3f52d145c3,1.0,19.0,63282.0,2.0,2.0,7.0,0.0,9.0,0.0,9.0,0.0,8.0,1.0,605018.0
357869,370,f5aa2addd3d721f4b16b8b85eaafd4c18b572f16b8e30dca55ef3a682b896875,1.0,4.0,967075.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27879.0
357888,370,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3.0,12.0,1716918.0,3.0,39.0,3.0,2.0,40.0,0.0,11.0,31.0,2.0,40.0,42593405.0
357904,370,eddfc6bc7e209e2a40808c3fb07e08b3ee0a199e0a8552e3dc4952b414332d4b,3.0,19.0,334295.0,2.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,4355885.0
357471,370,d0afa52e9e57910af5bff82151343fd65bf522ed1a164118ac4785fc3b492137,1.0,9.0,2819510.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3683845.0
357497,370,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3.0,12.0,848586.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,146493.0
357286,370,9928a995c9b261b3160cd7d904d34042a5d8592cdcca1000c5cbaf4eb8eb53c8,1.0,19.0,2059932.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,54.0
357490,370,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,409561.0,4.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,11306.0
357902,370,5404b88d7816e32feb1f84b6b836d8dbf3e7a76705a330715613dcfd73aa54ee,1.0,19.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0
357668,370,8b51184740375f7ccdd68484aeeaca44c5892818eda908eed29459de7ccbdf76,1.0,19.0,1964540.0,5.0,27.0,13.0,0.0,40.0,0.0,39.0,1.0,0.0,40.0,1431799.0
357322,370,a8936ead155ee0b551d26b72a02f341c10f02ead8498b4378c712ed689a4e6d3,1.0,18.0,0.0,3.0,12.0,0.0,5.0,7.0,0.0,5.0,7.0,0.0,12.0,64947.0
357488,370,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,42020.0
357291,370,8a8a3d19fbce6501b156018ffcf902470d07070bc55f69a3bd0c4c76be6b670a,1.0,9.0,4826766.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,14644.0
357695,370,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3.0,19.0,1415448.0,3.0,4.0,3.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,13414.0
357457,370,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1.0,12.0,1562632.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,12397.0
357484,370,b1376e9558831e2bdd7456be697ffe67e7186a15c6c280db023cd790f1b975e9,3.0,18.0,811935.0,4.0,3.0,29.0,1.0,31.0,0.0,31.0,1.0,1.0,31.0,2101549.0
357907,370,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3.0,19.0,1758714.0,2.0,71.0,3.0,4.0,70.0,0.0,12.0,62.0,1.0,73.0,8883591.0
357897,370,9d46e6b85d37c223157de3bbd4d90fcbf1ade8b3620ac0fde6a3da29369b0ef8,3.0,7.0,1069298.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10373.0
357526,370,c49b33d1fde790ec03584672903f296e486615adfdc98913197eb7af4c76638c,1.0,19.0,3218731.0,3.0,4.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,267972.0
357281,370,c3c91469e633ec9d086af8c6d0185d3a1dec16294f3fff8068d904442779e133,1.0,17.0,321415.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,110.0
357295,370,97970feb892a999d2d651cd0b82ee114e587a4a99e03c029f5b946a0fe572086,1.0,17.0,16006.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,104221.0
357850,370,ad4d0b59572d0db14cb2f1defa6df9451be0e0c467d26878f67dac90958fd183,3.0,17.0,1241401.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,985.0
357661,370,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3.0,19.0,1889815.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,53210.0
357866,370,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,1441976.0,4.0,31.0,3.0,2.0,32.0,0.0,7.0,27.0,2.0,32.0,40704.0
357445,370,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1.0,18.0,171726.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,99856.0
357475,370,c08c60061589574b78948ba9fdd3789f176775f645031be410466c3c30b1101d,2.0,4.0,89049.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,103324.0
357456,370,1ce1c66d64dd1ca22bf0770832213f81ba0a531ba63f3f2195233a3a26f79887,1.0,17.0,1287860.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,468040.0
357702,370,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,2.0,5.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,4573629.0
357327,370,0b6ce95db43858a032b0fad8a0aa20b01f2d02197c090846f677a37b50b5c752,2.0,19.0,94726.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,245.0
357302,370,3513b38b20fd02573807e4a414ed7341e3bd0844fc525d5294adae63e5c61af2,3.0,19.0,567379.0,3.0,7.0,7.0,0.0,14.0,0.0,12.0,2.0,0.0,14.0,45549.0
357525,370,f639713136b62556a72db5f4732cedc8340da74ba3df8ea30cdead73d816da6e,1.0,18.0,163630.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3096.0
357285,370,8c7a8bb21706ac20aa054090d606112d6c7b9d0320026b4cdcd9415adb906c41,1.0,9.0,16492.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3187.0
353566,371,35cf824c1d24ad2aa716e272a007025f41943ffa6e9cb6d5f447a6fe304fa8f6,1.0,13.0,150.0,3.0,17.0,8.0,0.0,25.0,0.0,9.0,16.0,1.0,24.0,745169.0
353376,371,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,1.0,18.0,1770992.0,3.0,3.0,3.0,0.0,6.0,0.0,5.0,1.0,0.0,6.0,8881.0
353413,371,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1.0,3.0,96316.0,3.0,3.0,8.0,1.0,10.0,0.0,9.0,2.0,1.0,10.0,6865606.0
353403,371,3182ab9ecb0e19b96a0a68723490c01cc46dbc1e8d8a31801c9a010b436eee89,1.0,12.0,324044.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
353541,371,b01aea4682b7939196d577f79f9190028ff2aaa7157db99a5a6ddafe9da1e512,3.0,12.0,67019.0,5.0,14.0,8.0,3.0,19.0,0.0,7.0,15.0,0.0,22.0,263178.0
353074,371,8fecd4fa8d2b15ae814a0f36b6e313cf41ddaa3fb44a260038c592a9244a6612,2.0,4.0,511225.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,3.0,1184671.0
353571,371,84858ffc804662a027506235c53cec0f508bb220d5af3e6cce21129462cb7bc6,2.0,17.0,184681.0,4.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,4.0,753874.0
353033,371,094c70ecdc5d71000fe12e4ef9eb341ba07f7c18233a96aa661cd0995f4956d0,1.0,18.0,236358.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0
353545,371,f89813ecde214fcec58714614aada8c8999067c265988e712bc90ea82ec1b5a3,1.0,9.0,40161.0,5.0,2.0,4.0,0.0,6.0,0.0,6.0,0.0,5.0,1.0,737137.0
353578,371,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1.0,2.0,444392.0,3.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,25090.0
353032,371,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3.0,15.0,201906.0,5.0,3.0,4.0,0.0,7.0,0.0,4.0,3.0,0.0,7.0,1374162.0
353589,371,9e0260837cd7b7ce8212a55078d908ff7f6c770dac6a61098af6b5aefb21ea6d,1.0,19.0,386.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,62122.0
353083,371,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1.0,12.0,106656.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,4162879.0
353558,371,3c97bfde6aa4cdc6b971adca276fb4442666fe68e4d1d6a4c3e2564bc86f0115,1.0,17.0,683.0,4.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,99660.0
353231,371,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1.0,17.0,565453.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,20900.0
353209,371,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3.0,14.0,1441976.0,4.0,40.0,3.0,4.0,39.0,0.0,13.0,30.0,4.0,39.0,140096.0
353227,371,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,34534.0
353494,371,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,1.0,19.0,83133.0,3.0,71.0,6.0,3.0,74.0,0.0,12.0,65.0,0.0,77.0,25687052.0
353072,371,b85d0a2e03dd24bee012fee7df3e88476b6ed3aadfde1a73618551723813d18a,1.0,17.0,20632.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,1605551.0
353359,371,6bc01cd68f5d008ecea7bfb6be5fdd913688c780fce99ac86654cc570ca73b99,1.0,12.0,19099.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5082.0
353394,371,605be1af0245f872d8adc5b5e23cafb27a4de11247dd07d90ea0b79f1da191de,1.0,18.0,58111.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,21837.0
353200,371,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1.0,15.0,247836.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7214.0
353540,371,9586b80d3ad1d74c0a1efe792cae2ecd073243fb01ed33fa1f70867748596bd5,3.0,3.0,262604.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,85579.0
353080,371,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3.0,12.0,612138.0,2.0,5.0,5.0,1.0,9.0,0.0,9.0,1.0,1.0,9.0,600251.0
353198,371,e402892bfde9722d2c77f682c8598de27a0ab264c6176beee6a294c84768b1f6,1.0,12.0,1189285.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
353587,371,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1.0,17.0,259985.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4084.0
353396,371,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3.0,19.0,1415448.0,3.0,18.0,9.0,0.0,27.0,0.0,11.0,16.0,0.0,27.0,35162.0
353056,371,a3f3ab8ef1dc14645641197c93c50af693039cc6f2b879ae5c37b2d3b8dbd8dc,3.0,15.0,1004090.0,4.0,5.0,1.0,4.0,2.0,0.0,5.0,1.0,0.0,6.0,1258459.0
353041,371,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3.0,12.0,2422.0,4.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,22460.0
353407,371,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1.0,18.0,718481.0,3.0,4.0,3.0,0.0,7.0,0.0,5.0,2.0,0.0,7.0,455972.0
353178,371,564a2c5590341c9ea59cd8f50d78b89be79a3df35ac4c97b9bed880f13b64a9a,1.0,17.0,2323616.0,7.0,7.0,4.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,133793.0
353592,371,d35491b58499e382542b6be80138b583b46fea5a5710fe07eb6c6a3f52d145c3,1.0,19.0,63282.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,378975.0
353229,371,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3.0,17.0,554705.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10514.0
353047,371,870252ba9d2d6cb4433ce4718b80b2e69cf73adcc7e92657e8383e2f281cc13c,3.0,12.0,876408.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,86826.0
353383,371,79caee7bb4182d7ff1667ca33fa160e0d3592f1ab8076bb07a20e8f379134205,1.0,19.0,359609.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,411474.0
353043,371,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1.0,17.0,173255.0,4.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,22438.0
353233,371,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3.0,13.0,309683.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,32877.0
353579,371,a5e7328d1b4a8703d432503cd84b163de16f67324a72d1f723313f7278e64f18,1.0,17.0,403354.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,32179.0
353582,371,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1.0,17.0,114439.0,2.0,4.0,3.0,0.0,7.0,0.0,5.0,2.0,0.0,7.0,2126096.0
353385,371,098cdef7ce63ba45aa14b481f041d9fce5f99b9fdf2da0d625a61b752cfdaae3,2.0,18.0,1766292.0,4.0,2.0,3.0,2.0,3.0,0.0,5.0,0.0,3.0,2.0,1366.0
353596,371,f639713136b62556a72db5f4732cedc8340da74ba3df8ea30cdead73d816da6e,1.0,18.0,163630.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13983.0
353051,371,ad401c32c48cf7a2d070751ca67ed2678f07cc9cec801b6be85b6358d038afdf,1.0,17.0,2470345.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,22511.0
353549,371,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3.0,16.0,110515.0,5.0,2.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,72743.0
353059,371,f445b77034a22fab5068858df409b857f129e729922974d9c36d2e1c145dd7c6,1.0,19.0,833139.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,3.0,551884.0
353248,371,df11307f6e8372f1ab198c8de7d1dadddc4fa244565bfdcce428e49437e8c1da,1.0,11.0,1818058.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,39844.0
353550,371,1ce1c66d64dd1ca22bf0770832213f81ba0a531ba63f3f2195233a3a26f79887,1.0,17.0,1287860.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,956198.0
353399,371,4e02ed7bf1271c06a307586d206ca1a01be531e0070dd99e1c83fa4fd4781492,3.0,12.0,101742.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,3.0,350798.0
353247,371,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3.0,19.0,1758714.0,2.0,79.0,8.0,5.0,82.0,0.0,14.0,73.0,7.0,80.0,49281574.0
353065,371,5a8119fd3c9443d288c197886597ffdb9cd2e7359081db092e3e0ee14af21560,1.0,17.0,925636.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,283477.0
353569,371,9a56b2de3a0f5030a014b2a8ee165a6641b35325a23aa0842e35a034217c0cc7,1.0,9.0,711035.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4847.0
353220,371,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,918230.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,122608.0
353213,371,c2ad0ccf7c4349a266c4970482a28c024b341e5e490d0de780a34bbc05e54602,1.0,14.0,2886933.0,4.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,0.0,5.0,9235.0
353172,371,e708c14646ea9dec8cbd1dafc15a9a04ceb6da60975b4f96fed555a11f17b427,1.0,17.0,1546.0,7.0,4.0,6.0,1.0,9.0,0.0,10.0,0.0,10.0,0.0,11570.0
353045,371,9ac7efb5259817f80f9731ef7b625e9e9640e8a539377e4312b605c45742d888,3.0,15.0,190972.0,4.0,2.0,7.0,2.0,7.0,0.0,7.0,2.0,1.0,8.0,838394.0
353366,371,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3.0,15.0,226357.0,5.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,3379751.0
353084,371,9511f60e15bc81c48ece6c0ff54871a6593cf55886a02a0f35315d9e9675c0c2,1.0,19.0,0.0,2.0,10.0,4.0,0.0,14.0,0.0,4.0,10.0,0.0,14.0,648121.0
353201,371,6a293c3be2a89f2115f1c777c530d2dadac8afb3f1fdab358156fb2a31775f6a,1.0,12.0,2210827.0,5.0,7.0,7.0,1.0,13.0,0.0,14.0,0.0,12.0,2.0,161188.0
353586,371,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1.0,17.0,12207.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,508380.0
353077,371,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1.0,12.0,296610.0,3.0,4.0,1.0,0.0,5.0,0.0,3.0,2.0,1.0,4.0,2527.0
353234,371,891aa3687ff0b73637f88ad06d51247d6dd1d64f86e61a3ebc9e2c494d77a9f8,3.0,17.0,84272.0,3.0,8.0,4.0,3.0,9.0,0.0,4.0,8.0,0.0,12.0,68047.0
353556,371,1364f23b15c2dc8378bce78277707d611ad656d8b75de81bfc83a7ee2b814b1e,1.0,15.0,0.0,5.0,7.0,9.0,0.0,16.0,0.0,15.0,1.0,7.0,9.0,862777.0
353833,372,437f252b4b9efa525619c0fb7e7019fcb7ec33a754909125e97c80f8cc564f99,3.0,12.0,868378.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15138.0
354047,372,2fd79d7d8847884d1b4ad649c1bea7b9639bb2ad850cca5752d0de383c3244e4,1.0,1.0,450.0,2.0,7.0,9.0,1.0,15.0,0.0,5.0,11.0,1.0,15.0,0.0
354428,372,8d2f9642b5caf21cff8b976485b8f964f6b7dac3150964e72f25c29baebbfa91,1.0,9.0,22455.0,3.0,4.0,5.0,0.0,9.0,0.0,7.0,2.0,0.0,9.0,624919.0
353831,372,e26f2539372bb175d7253b82905e5c9ce287e00bbe3e0ddd62ad60ef5754de36,1.0,19.0,2276481.0,5.0,4.0,7.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,2113024.0
354044,372,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3.0,1.0,2169802.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,14776.0
354235,372,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1.0,4.0,227418.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,3074.0
354178,372,e22dc15d74a3696f28a930e3cbe07ec3ef8d27c338cd0f98ca7330ccc8c97665,1.0,17.0,412989.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,2940.0
354211,372,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3.0,15.0,201906.0,5.0,3.0,3.0,0.0,6.0,0.0,5.0,1.0,0.0,6.0,12991.0
354431,372,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1.0,10.0,409561.0,4.0,3.0,6.0,0.0,9.0,0.0,7.0,2.0,0.0,9.0,16234.0
354401,372,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1.0,18.0,171726.0,6.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,49621.0
354430,372,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3.0,17.0,461707.0,3.0,4.0,4.0,0.0,8.0,0.0,6.0,2.0,0.0,8.0,31362.0
354007,372,e8b633d446fb7765581d64205efd8dfa059215aa4b1d742543b378f1f2c73fee,1.0,19.0,247918.0,5.0,1.0,7.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1038210.0
354024,372,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,3.0,18.0,1770992.0,3.0,4.0,3.0,0.0,7.0,0.0,6.0,1.0,0.0,7.0,4938.0
354417,372,1364f23b15c2dc8378bce78277707d611ad656d8b75de81bfc83a7ee2b814b1e,1.0,15.0,0.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,1080848.0
353868,372,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3.0,17.0,554705.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,3310.0
354039,372,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3.0,19.0,1415448.0,3.0,16.0,8.0,0.0,24.0,0.0,13.0,11.0,0.0,24.0,30639.0
354435,372,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1.0,19.0,153711.0,2.0,4.0,3.0,3.0,4.0,0.0,7.0,0.0,0.0,7.0,258895.0
354254,372,b85d0a2e03dd24bee012fee7df3e88476b6ed3aadfde1a73618551723813d18a,1.0,17.0,20632.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,1438191.0
354238,372,a2b85eef853952bd0dc533f6ea6e12bbb0c3cceef7101e3c5e3874b504cb223a,1.0,12.0,1335218.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,27312.0
354177,372,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1.0,2.0,98177.0,2.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,368532.0
353855,372,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3.0,12.0,918230.0,2.0,3.0,6.0,1.0,8.0,0.0,7.0,2.0,1.0,8.0,155498.0
354470,372,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1.0,18.0,272935.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,167075.0
354226,372,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,3.0,17.0,173255.0,4.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,34935.0
354220,372,13c7d020871fe6ceaec1a4b5a1f4675db7daf9536caf7370596bdaaec8ff4a66,1.0,15.0,21984.0,3.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,3076.0
353864,372,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1.0,19.0,79871.0,3.0,3.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,3.0,62536.0
354256,372,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1.0,12.0,296610.0,3.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,3583.0
353848,372,496705d17253600f1cd4b9f71ac91c941df9eda28af40f3331685018974a5d23,1.0,17.0,123577.0,5.0,6.0,6.0,0.0,12.0,0.0,10.0,2.0,4.0,8.0,1047905.0
353851,372,20198b84c0b319c0e9e16ed178194e0c7ebed40e4b8fabfcd7687f178e684d23,3.0,9.0,2144675.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,81856.0
354453,372,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3.0,19.0,29734.0,2.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,5.0,169676.0
354446,372,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3.0,12.0,73143.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,9506.0
353865,372,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1.0,18.0,341725.0,3.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,33872.0
354245,372,3513b38b20fd02573807e4a414ed7341e3bd0844fc525d5294adae63e5c61af2,3.0,19.0,567379.0,3.0,7.0,6.0,0.0,13.0,0.0,12.0,1.0,0.0,13.0,74127.0
354014,372,e5f207e25a86e3121f14fb76729350aa06f5a4ec434077520769cceb1ee7d68d,1.0,17.0,1310883.0,6.0,2.0,7.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,42792476.0
354143,372,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,1.0,19.0,83133.0,3.0,11.0,3.0,3.0,11.0,0.0,4.0,10.0,0.0,14.0,2293701.0
354452,372,d416d6741710614ecf374202e7a0656dff8625efe57d6b2727d001b4e29ba532,1.0,12.0,1402359.0,2.0,6.0,2.0,4.0,4.0,0.0,6.0,2.0,1.0,7.0,219345.0
